concept_id,category,data_value,gest_value
41042200,CONTRA,N/A,
41042201,CONTRA,N/A,
41042202,CONTRA,N/A,
41042212,CONTRA,N/A,
41042213,CONTRA,N/A,
41042214,CONTRA,N/A,
41042215,CONTRA,N/A,
41042216,CONTRA,N/A,
41042217,CONTRA,N/A,
41042415,CONTRA,N/A,
41042416,CONTRA,N/A,
41042417,CONTRA,N/A,
41042418,CONTRA,N/A,
41042419,CONTRA,N/A,
41042420,CONTRA,N/A,
41042606,CONTRA,N/A,
41042607,CONTRA,N/A,
41042608,CONTRA,N/A,
43527216,CONTRA,N/A,
43527217,CONTRA,N/A,
43527218,CONTRA,N/A,
43531984,CONTRA,N/A,
43531985,CONTRA,N/A,
43531986,CONTRA,N/A,
43532348,CONTRA,N/A,
43532541,CONTRA,N/A,
43532542,CONTRA,N/A,
43532543,CONTRA,N/A,
40757395,DIAB,N/A,
40757396,DIAB,N/A,
40757397,DIAB,N/A,
40757398,DIAB,N/A,
40757399,DIAB,N/A,
40757400,DIAB,N/A,
40757401,DIAB,N/A,
40757402,DIAB,N/A,
40757403,DIAB,N/A,
40757404,DIAB,N/A,
40757405,DIAB,N/A,
40757406,DIAB,N/A,
40757407,DIAB,N/A,
40757408,DIAB,N/A,
40757523,DIAB,N/A,
40757524,DIAB,N/A,
40757525,DIAB,N/A,
40757526,DIAB,N/A,
40757527,DIAB,N/A,
40757528,DIAB,N/A,
40757529,DIAB,N/A,
40757530,DIAB,N/A,
40757531,DIAB,N/A,
40757532,DIAB,N/A,
40757617,DIAB,N/A,
40757618,DIAB,N/A,
40757626,DIAB,N/A,
40757627,DIAB,N/A,
40757628,DIAB,N/A,
40757629,DIAB,N/A,
40757630,DIAB,N/A,
40758480,DIAB,N/A,
40758481,DIAB,N/A,
40758510,DIAB,N/A,
40758511,DIAB,N/A,
40758512,DIAB,N/A,
40758513,DIAB,N/A,
40758514,DIAB,N/A,
40758515,DIAB,N/A,
40758516,DIAB,N/A,
40758517,DIAB,N/A,
40758518,DIAB,N/A,
40758519,DIAB,N/A,
40758520,DIAB,N/A,
40758521,DIAB,N/A,
40758528,DIAB,N/A,
40758563,DIAB,N/A,
40758608,DIAB,N/A,
40758609,DIAB,N/A,
40758610,DIAB,N/A,
40758611,DIAB,N/A,
40758612,DIAB,N/A,
40758613,DIAB,N/A,
40758614,DIAB,N/A,
40758615,DIAB,N/A,
40758616,DIAB,N/A,
40758617,DIAB,N/A,
40758618,DIAB,N/A,
40758619,DIAB,N/A,
40758620,DIAB,N/A,
40758621,DIAB,N/A,
40758622,DIAB,N/A,
40758623,DIAB,N/A,
40758624,DIAB,N/A,
40758625,DIAB,N/A,
40758626,DIAB,N/A,
40758627,DIAB,N/A,
40758628,DIAB,N/A,
40758629,DIAB,N/A,
40758981,DIAB,N/A,
40759245,DIAB,N/A,
40759281,DIAB,N/A,
40759603,DIAB,N/A,
40759613,DIAB,N/A,
40759701,DIAB,N/A,
40759809,DIAB,N/A,
40759810,DIAB,N/A,
40759811,DIAB,N/A,
40759870,DIAB,N/A,
40759907,DIAB,N/A,
40759908,DIAB,N/A,
40759909,DIAB,N/A,
40760060,DIAB,N/A,
40760061,DIAB,N/A,
40760062,DIAB,N/A,
40760063,DIAB,N/A,
40760064,DIAB,N/A,
40760065,DIAB,N/A,
40760066,DIAB,N/A,
40760067,DIAB,N/A,
41283019,CONTRA,N/A,
41283020,CONTRA,N/A,
41283021,CONTRA,N/A,
41283022,CONTRA,N/A,
41283023,CONTRA,N/A,
41283024,CONTRA,N/A,
41283025,CONTRA,N/A,
41283026,CONTRA,N/A,
41283027,CONTRA,N/A,
41283028,CONTRA,N/A,
43522671,CONTRA,N/A,
43522672,CONTRA,N/A,
43522673,CONTRA,N/A,
43522674,CONTRA,N/A,
43522675,CONTRA,N/A,
43522676,CONTRA,N/A,
43522685,CONTRA,N/A,
43522694,CONTRA,N/A,
43522698,CONTRA,N/A,
43522699,CONTRA,N/A,
43522700,CONTRA,N/A,
43522710,CONTRA,N/A,
43522711,CONTRA,N/A,
43522712,CONTRA,N/A,
43522716,CONTRA,N/A,
43522717,CONTRA,N/A,
43522720,CONTRA,N/A,
43522726,CONTRA,N/A,
43522727,CONTRA,N/A,
43522728,CONTRA,N/A,
43522729,CONTRA,N/A,
43522730,CONTRA,N/A,
43522731,CONTRA,N/A,
43522754,CONTRA,N/A,
43522755,CONTRA,N/A,
43522756,CONTRA,N/A,
43522766,CONTRA,N/A,
43522767,CONTRA,N/A,
43522768,CONTRA,N/A,
43522769,CONTRA,N/A,
43522772,CONTRA,N/A,
43522773,CONTRA,N/A,
43522774,CONTRA,N/A,
43522778,CONTRA,N/A,
43522781,CONTRA,N/A,
43522782,CONTRA,N/A,
43522787,CONTRA,N/A,
43522790,CONTRA,N/A,
43522814,CONTRA,N/A,
43522816,CONTRA,N/A,
43522824,CONTRA,N/A,
43522825,CONTRA,N/A,
43522826,CONTRA,N/A,
43522827,CONTRA,N/A,
43522828,CONTRA,N/A,
43522829,CONTRA,N/A,
43522830,CONTRA,N/A,
43522835,CONTRA,N/A,
43522836,CONTRA,N/A,
43522837,CONTRA,N/A,
43522838,CONTRA,N/A,
43522839,CONTRA,N/A,
43522842,CONTRA,N/A,
43522843,CONTRA,N/A,
43522844,CONTRA,N/A,
43522845,CONTRA,N/A,
43522846,CONTRA,N/A,
43522855,CONTRA,N/A,
43522856,CONTRA,N/A,
43522857,CONTRA,N/A,
43522858,CONTRA,N/A,
43522859,CONTRA,N/A,
43522860,CONTRA,N/A,
43522874,CONTRA,N/A,
43522876,CONTRA,N/A,
43522879,CONTRA,N/A,
43522888,CONTRA,N/A,
43522889,CONTRA,N/A,
43522890,CONTRA,N/A,
43522891,CONTRA,N/A,
43522892,CONTRA,N/A,
43522893,CONTRA,N/A,
43522894,CONTRA,N/A,
43522904,CONTRA,N/A,
43522905,CONTRA,N/A,
43522906,CONTRA,N/A,
43522907,CONTRA,N/A,
43522908,CONTRA,N/A,
43522912,CONTRA,N/A,
43522913,CONTRA,N/A,
43522922,CONTRA,N/A,
43522927,CONTRA,N/A,
43526158,CONTRA,N/A,
43526159,CONTRA,N/A,
43526507,CONTRA,N/A,
43526508,CONTRA,N/A,
43526711,CONTRA,N/A,
43526712,CONTRA,N/A,
43527212,CONTRA,N/A,
43527213,CONTRA,N/A,
43691634,CONTRA,N/A,
43691635,CONTRA,N/A,
43691637,CONTRA,N/A,
43691638,CONTRA,N/A,
43691639,CONTRA,N/A,
43691640,CONTRA,N/A,
43691641,CONTRA,N/A,
43691643,CONTRA,N/A,
21040197,MTX,N/A,
21040203,MTX,N/A,
21044600,MTX,N/A,
21044602,MTX,N/A,
21044603,MTX,N/A,
21044604,MTX,N/A,
21044605,MTX,N/A,
21044608,MTX,N/A,
21044609,MTX,N/A,
21044610,MTX,N/A,
21044611,MTX,N/A,
21044613,MTX,N/A,
21044614,MTX,N/A,
21047988,MTX,N/A,
21047990,MTX,N/A,
21048378,MTX,N/A,
21048379,MTX,N/A,
21048454,MTX,N/A,
21049197,MTX,N/A,
21049198,MTX,N/A,
21049277,MTX,N/A,
21049401,MTX,N/A,
21049432,MTX,N/A,
21049433,MTX,N/A,
21049441,MTX,N/A,
21049453,MTX,N/A,
21049958,MTX,N/A,
21049976,MTX,N/A,
21054420,MTX,N/A,
21054421,MTX,N/A,
21054422,MTX,N/A,
21054424,MTX,N/A,
21054425,MTX,N/A,
21054426,MTX,N/A,
21054427,MTX,N/A,
21054428,MTX,N/A,
21054430,MTX,N/A,
21054431,MTX,N/A,
21057790,MTX,N/A,
21057795,MTX,N/A,
21057796,MTX,N/A,
21057797,MTX,N/A,
21057798,MTX,N/A,
21057801,MTX,N/A,
21058495,MTX,N/A,
21058496,MTX,N/A,
21059029,MTX,N/A,
21059149,MTX,N/A,
21059186,MTX,N/A,
21059212,MTX,N/A,
21059524,MTX,N/A,
21059798,MTX,N/A,
21059799,MTX,N/A,
21064281,MTX,N/A,
21064282,MTX,N/A,
21064283,MTX,N/A,
21064285,MTX,N/A,
21064286,MTX,N/A,
21064287,MTX,N/A,
21064290,MTX,N/A,
21067646,MTX,N/A,
21067648,MTX,N/A,
21067650,MTX,N/A,
21068061,MTX,N/A,
21068452,MTX,N/A,
21068879,MTX,N/A,
21069016,MTX,N/A,
21069017,MTX,N/A,
21069018,MTX,N/A,
21069110,MTX,N/A,
21069149,MTX,N/A,
21069728,MTX,N/A,
21069730,MTX,N/A,
21069737,MTX,N/A,
21069738,MTX,N/A,
21074205,MTX,N/A,
21074206,MTX,N/A,
21074207,MTX,N/A,
21074208,MTX,N/A,
21074212,MTX,N/A,
21074213,MTX,N/A,
21074214,MTX,N/A,
21074215,MTX,N/A,
21074216,MTX,N/A,
21074218,MTX,N/A,
21077531,MTX,N/A,
21077878,MTX,N/A,
21077967,MTX,N/A,
21078212,MTX,N/A,
21078790,MTX,N/A,
21078791,MTX,N/A,
21078883,MTX,N/A,
21078900,MTX,N/A,
21079499,MTX,N/A,
21079500,MTX,N/A,
21079503,MTX,N/A,
21079508,MTX,N/A,
21079510,MTX,N/A,
21083886,MTX,N/A,
21083887,MTX,N/A,
41462402,MTX,N/A,
41462403,MTX,N/A,
41462404,MTX,N/A,
41462405,MTX,N/A,
41462406,MTX,N/A,
41462407,MTX,N/A,
41462408,MTX,N/A,
41462409,MTX,N/A,
41462410,MTX,N/A,
41462411,MTX,N/A,
41462412,MTX,N/A,
41462413,MTX,N/A,
41462414,MTX,N/A,
41462415,MTX,N/A,
41462416,MTX,N/A,
41462417,MTX,N/A,
41462418,MTX,N/A,
41462419,MTX,N/A,
41462420,MTX,N/A,
41462421,MTX,N/A,
41462422,MTX,N/A,
41462423,MTX,N/A,
41462424,MTX,N/A,
41462425,MTX,N/A,
41462426,MTX,N/A,
41462427,MTX,N/A,
41462428,MTX,N/A,
41462429,MTX,N/A,
41462430,MTX,N/A,
41462431,MTX,N/A,
41462432,MTX,N/A,
41462433,MTX,N/A,
41462434,MTX,N/A,
41462435,MTX,N/A,
41462436,MTX,N/A,
41462437,MTX,N/A,
41462438,MTX,N/A,
41462439,MTX,N/A,
41462440,MTX,N/A,
41462441,MTX,N/A,
41462442,MTX,N/A,
41462443,MTX,N/A,
41462444,MTX,N/A,
41462445,MTX,N/A,
41462446,MTX,N/A,
41462447,MTX,N/A,
41462448,MTX,N/A,
41462449,MTX,N/A,
41462450,MTX,N/A,
41462451,MTX,N/A,
41462452,MTX,N/A,
41462453,MTX,N/A,
41462454,MTX,N/A,
41462455,MTX,N/A,
41462456,MTX,N/A,
41462457,MTX,N/A,
41462458,MTX,N/A,
41467365,MTX,N/A,
41467366,MTX,N/A,
41467367,MTX,N/A,
41467368,MTX,N/A,
41467370,MTX,N/A,
41467372,MTX,N/A,
41467375,MTX,N/A,
41467377,MTX,N/A,
41467379,MTX,N/A,
41467384,MTX,N/A,
41467386,MTX,N/A,
41467391,MTX,N/A,
41467392,MTX,N/A,
41467393,MTX,N/A,
41467396,MTX,N/A,
41467398,MTX,N/A,
41467399,MTX,N/A,
41467400,MTX,N/A,
41467401,MTX,N/A,
41467404,MTX,N/A,
41467407,MTX,N/A,
41467409,MTX,N/A,
41467412,MTX,N/A,
41467414,MTX,N/A,
41467415,MTX,N/A,
41467417,MTX,N/A,
41467418,MTX,N/A,
41467419,MTX,N/A,
41467420,MTX,N/A,
41467421,MTX,N/A,
41467422,MTX,N/A,
41467423,MTX,N/A,
41467424,MTX,N/A,
41467425,MTX,N/A,
41467426,MTX,N/A,
21122977,MTX,N/A,
21122980,MTX,N/A,
41467437,MTX,N/A,
41467438,MTX,N/A,
41467439,MTX,N/A,
41476452,MTX,N/A,
41476453,MTX,N/A,
41476455,MTX,N/A,
41476456,MTX,N/A,
41476457,MTX,N/A,
41476458,MTX,N/A,
41476460,MTX,N/A,
41476461,MTX,N/A,
41476463,MTX,N/A,
41476470,MTX,N/A,
41476473,MTX,N/A,
41476477,MTX,N/A,
41476479,MTX,N/A,
41476480,MTX,N/A,
41476481,MTX,N/A,
41476482,MTX,N/A,
41476488,MTX,N/A,
41476489,MTX,N/A,
41476490,MTX,N/A,
41476491,MTX,N/A,
41476492,MTX,N/A,
41476493,MTX,N/A,
41476494,MTX,N/A,
41476497,MTX,N/A,
41476498,MTX,N/A,
41476499,MTX,N/A,
42479073,MTX,N/A,
42479681,MTX,N/A,
42481426,MTX,N/A,
42482594,MTX,N/A,
42542347,MTX,N/A,
42542356,MTX,N/A,
42542367,MTX,N/A,
42542392,MTX,N/A,
42620201,MTX,N/A,
42620672,MTX,N/A,
42621111,MTX,N/A,
42711647,MTX,N/A,
42712930,MTX,N/A,
42714252,MTX,N/A,
42715133,MTX,N/A,
42715134,MTX,N/A,
42715566,MTX,N/A,
42715567,MTX,N/A,
42716534,MTX,N/A,
42716948,MTX,N/A,
42716949,MTX,N/A,
42716950,MTX,N/A,
42716951,MTX,N/A,
42717893,MTX,N/A,
42717894,MTX,N/A,
42719209,MTX,N/A,
42719210,MTX,N/A,
42719622,MTX,N/A,
42719623,MTX,N/A,
42720565,MTX,N/A,
42721000,MTX,N/A,
42721668,MTX,N/A,
42721919,MTX,N/A,
42721920,MTX,N/A,
42722312,MTX,N/A,
42722313,MTX,N/A,
42723228,MTX,N/A,
42723622,MTX,N/A,
42723623,MTX,N/A,
42724528,MTX,N/A,
42724529,MTX,N/A,
42726311,MTX,N/A,
42727637,MTX,N/A,
42728292,MTX,N/A,
42729863,MTX,N/A,
42729864,MTX,N/A,
42730273,MTX,N/A,
42730274,MTX,N/A,
42730701,MTX,N/A,
42875611,MTX,N/A,
42875612,MTX,N/A,
42875613,MTX,N/A,
42875614,MTX,N/A,
42875615,MTX,N/A,
42875616,MTX,N/A,
42876340,MTX,N/A,
42876341,MTX,N/A,
42876355,MTX,N/A,
42876356,MTX,N/A,
42876357,MTX,N/A,
42876358,MTX,N/A,
42876359,MTX,N/A,
42876360,MTX,N/A,
42876515,MTX,N/A,
42876516,MTX,N/A,
42876541,MTX,N/A,
42876644,MTX,N/A,
42919942,MTX,N/A,
42919943,MTX,N/A,
42920383,MTX,N/A,
42920384,MTX,N/A,
35863093,OVULDR,N/A,
35863094,OVULDR,N/A,
35864203,OVULDR,N/A,
35864204,OVULDR,N/A,
35884640,OVULDR,N/A,
35884875,OVULDR,N/A,
35884876,OVULDR,N/A,
35884877,OVULDR,N/A,
35885126,OVULDR,N/A,
35885127,OVULDR,N/A,
35885128,OVULDR,N/A,
35886547,OVULDR,N/A,
35886807,OVULDR,N/A,
35886808,OVULDR,N/A,
36037028,OVULDR,N/A,
36037029,OVULDR,N/A,
36037030,OVULDR,N/A,
36037031,OVULDR,N/A,
36037045,OVULDR,N/A,
36037046,OVULDR,N/A,
36037047,OVULDR,N/A,
36037048,OVULDR,N/A,
36037346,OVULDR,N/A,
36037347,OVULDR,N/A,
36052421,OVULDR,N/A,
36052422,OVULDR,N/A,
36052540,OVULDR,N/A,
36052541,OVULDR,N/A,
36052542,OVULDR,N/A,
36052543,OVULDR,N/A,
36054091,OVULDR,N/A,
36054092,OVULDR,N/A,
36062790,OVULDR,N/A,
36062791,OVULDR,N/A,
36062792,OVULDR,N/A,
36062793,OVULDR,N/A,
36062881,OVULDR,N/A,
36062882,OVULDR,N/A,
36062883,OVULDR,N/A,
36062885,OVULDR,N/A,
36062886,OVULDR,N/A,
36062887,OVULDR,N/A,
36062888,OVULDR,N/A,
36062889,OVULDR,N/A,
36062891,OVULDR,N/A,
36062892,OVULDR,N/A,
36062893,OVULDR,N/A,
36063611,OVULDR,N/A,
36063612,OVULDR,N/A,
36063613,OVULDR,N/A,
36063614,OVULDR,N/A,
36063615,OVULDR,N/A,
36063616,OVULDR,N/A,
36063617,OVULDR,N/A,
36063618,OVULDR,N/A,
36063619,OVULDR,N/A,
36063620,OVULDR,N/A,
36063621,OVULDR,N/A,
36063622,OVULDR,N/A,
36063623,OVULDR,N/A,
36063624,OVULDR,N/A,
36063625,OVULDR,N/A,
36063627,OVULDR,N/A,
36063628,OVULDR,N/A,
36063630,OVULDR,N/A,
36063631,OVULDR,N/A,
36063632,OVULDR,N/A,
36063633,OVULDR,N/A,
36063634,OVULDR,N/A,
36063635,OVULDR,N/A,
36063636,OVULDR,N/A,
36063637,OVULDR,N/A,
36063638,OVULDR,N/A,
36063639,OVULDR,N/A,
36063640,OVULDR,N/A,
36063641,OVULDR,N/A,
36063642,OVULDR,N/A,
36063643,OVULDR,N/A,
36063644,OVULDR,N/A,
36063645,OVULDR,N/A,
36063646,OVULDR,N/A,
36074624,OVULDR,N/A,
36074625,OVULDR,N/A,
36213812,OVULDR,N/A,
36213813,OVULDR,N/A,
36214329,OVULDR,N/A,
36216656,OVULDR,N/A,
36216657,OVULDR,N/A,
36218079,OVULDR,N/A,
36220594,OVULDR,N/A,
36221498,OVULDR,N/A,
36225612,OVULDR,N/A,
36227544,OVULDR,N/A,
36227545,OVULDR,N/A,
36227875,OVULDR,N/A,
36229018,OVULDR,N/A,
36229019,OVULDR,N/A,
36229355,OVULDR,N/A,
41033348,CONTRA,N/A,
41033349,CONTRA,N/A,
21158762,CONTRA,N/A,
21158763,CONTRA,N/A,
21158764,CONTRA,N/A,
21158765,CONTRA,N/A,
21158766,CONTRA,N/A,
21158767,CONTRA,N/A,
21158768,CONTRA,N/A,
21158770,CONTRA,N/A,
21158771,CONTRA,N/A,
21158773,CONTRA,N/A,
21158776,CONTRA,N/A,
21158777,CONTRA,N/A,
21158778,CONTRA,N/A,
21158779,CONTRA,N/A,
21158780,CONTRA,N/A,
21158781,CONTRA,N/A,
21158783,CONTRA,N/A,
21158784,CONTRA,N/A,
21158785,CONTRA,N/A,
21158787,CONTRA,N/A,
21158789,CONTRA,N/A,
21158790,CONTRA,N/A,
21158791,CONTRA,N/A,
21158792,CONTRA,N/A,
21158998,CONTRA,N/A,
21158999,CONTRA,N/A,
21159000,CONTRA,N/A,
21160728,CONTRA,N/A,
21163705,CONTRA,N/A,
21164097,CONTRA,N/A,
21165508,CONTRA,N/A,
21165509,CONTRA,N/A,
21165510,CONTRA,N/A,
21165511,CONTRA,N/A,
21165512,CONTRA,N/A,
21166826,CONTRA,N/A,
21166827,CONTRA,N/A,
21166828,CONTRA,N/A,
21166829,CONTRA,N/A,
21166831,CONTRA,N/A,
21167634,CONTRA,N/A,
21168508,CONTRA,N/A,
21168509,CONTRA,N/A,
21168510,CONTRA,N/A,
21168511,CONTRA,N/A,
21168512,CONTRA,N/A,
21168513,CONTRA,N/A,
21168514,CONTRA,N/A,
21168515,CONTRA,N/A,
21168516,CONTRA,N/A,
21168517,CONTRA,N/A,
21168518,CONTRA,N/A,
21168519,CONTRA,N/A,
21168520,CONTRA,N/A,
21168521,CONTRA,N/A,
21168522,CONTRA,N/A,
21168523,CONTRA,N/A,
21168524,CONTRA,N/A,
21168525,CONTRA,N/A,
21168526,CONTRA,N/A,
21168527,CONTRA,N/A,
21168528,CONTRA,N/A,
21168529,CONTRA,N/A,
21168530,CONTRA,N/A,
21168531,CONTRA,N/A,
21168532,CONTRA,N/A,
21168533,CONTRA,N/A,
21168534,CONTRA,N/A,
21168535,CONTRA,N/A,
21168536,CONTRA,N/A,
21168537,CONTRA,N/A,
21168538,CONTRA,N/A,
21168539,CONTRA,N/A,
21168540,CONTRA,N/A,
21168541,CONTRA,N/A,
21168542,CONTRA,N/A,
21168543,CONTRA,N/A,
21168544,CONTRA,N/A,
21168545,CONTRA,N/A,
21168546,CONTRA,N/A,
21168547,CONTRA,N/A,
21168548,CONTRA,N/A,
21168553,CONTRA,N/A,
21168554,CONTRA,N/A,
21168555,CONTRA,N/A,
21168556,CONTRA,N/A,
21168557,CONTRA,N/A,
21168558,CONTRA,N/A,
21168559,CONTRA,N/A,
21168562,CONTRA,N/A,
21168563,CONTRA,N/A,
21168564,CONTRA,N/A,
21168565,CONTRA,N/A,
21168566,CONTRA,N/A,
21168567,CONTRA,N/A,
21168569,CONTRA,N/A,
21168570,CONTRA,N/A,
21168571,CONTRA,N/A,
36897540,CONTRA,N/A,
36897541,CONTRA,N/A,
36897548,CONTRA,N/A,
36897551,CONTRA,N/A,
36897623,CONTRA,N/A,
36897624,CONTRA,N/A,
36897625,CONTRA,N/A,
36897626,CONTRA,N/A,
36897631,CONTRA,N/A,
36897632,CONTRA,N/A,
36897655,CONTRA,N/A,
36897656,CONTRA,N/A,
36897664,CONTRA,N/A,
36897665,CONTRA,N/A,
36897671,CONTRA,N/A,
36897684,CONTRA,N/A,
36897685,CONTRA,N/A,
36897686,CONTRA,N/A,
36897692,CONTRA,N/A,
36897725,CONTRA,N/A,
36897735,CONTRA,N/A,
36897741,CONTRA,N/A,
36897753,CONTRA,N/A,
36897761,CONTRA,N/A,
36897762,CONTRA,N/A,
36897777,CONTRA,N/A,
36897779,CONTRA,N/A,
36897801,CONTRA,N/A,
36897803,CONTRA,N/A,
36897804,CONTRA,N/A,
36897805,CONTRA,N/A,
36897813,CONTRA,N/A,
36897815,CONTRA,N/A,
36897818,CONTRA,N/A,
36897821,CONTRA,N/A,
36898005,CONTRA,N/A,
36898040,CONTRA,N/A,
36898043,CONTRA,N/A,
36898044,CONTRA,N/A,
36898053,CONTRA,N/A,
36898054,CONTRA,N/A,
36898057,CONTRA,N/A,
36898058,CONTRA,N/A,
36898059,CONTRA,N/A,
36898061,CONTRA,N/A,
36898065,CONTRA,N/A,
36898072,CONTRA,N/A,
36898075,CONTRA,N/A,
37002869,CONTRA,N/A,
37002870,CONTRA,N/A,
37002871,CONTRA,N/A,
37002872,CONTRA,N/A,
37002873,CONTRA,N/A,
37002874,CONTRA,N/A,
37002875,CONTRA,N/A,
37002876,CONTRA,N/A,
37002877,CONTRA,N/A,
37002878,CONTRA,N/A,
37002879,CONTRA,N/A,
37003563,CONTRA,N/A,
37003564,CONTRA,N/A,
37003566,CONTRA,N/A,
37003570,CONTRA,N/A,
37003571,CONTRA,N/A,
37003572,CONTRA,N/A,
37003610,CONTRA,N/A,
37003611,CONTRA,N/A,
37496967,CONTRA,N/A,
37496968,CONTRA,N/A,
37496969,CONTRA,N/A,
37496970,CONTRA,N/A,
37497548,CONTRA,N/A,
37497549,CONTRA,N/A,
37497550,CONTRA,N/A,
37497551,CONTRA,N/A,
37497552,CONTRA,N/A,
37498057,CONTRA,N/A,
37498058,CONTRA,N/A,
37498059,CONTRA,N/A,
37498060,CONTRA,N/A,
37499669,CONTRA,N/A,
37499774,CONTRA,N/A,
37592502,CONTRA,N/A,
37592503,CONTRA,N/A,
37593811,CONTRA,N/A,
37593812,CONTRA,N/A,
40001173,CONTRA,N/A,
40001198,CONTRA,N/A,
40001199,CONTRA,N/A,
40001200,CONTRA,N/A,
40025106,CONTRA,N/A,
40026728,CONTRA,N/A,
40026730,CONTRA,N/A,
40026745,CONTRA,N/A,
40028890,CONTRA,N/A,
40037955,CONTRA,N/A,
40037958,CONTRA,N/A,
40037960,CONTRA,N/A,
40037961,CONTRA,N/A,
40037966,CONTRA,N/A,
35863017,OVULDR,N/A,
35863050,OVULDR,N/A,
35863051,OVULDR,N/A,
35863052,OVULDR,N/A,
35863053,OVULDR,N/A,
35863054,OVULDR,N/A,
35863055,OVULDR,N/A,
35863056,OVULDR,N/A,
42536745,POST,N/A,
42536749,POST,N/A,
42536751,POST,N/A,
42537678,POST,N/A,
42537679,POST,N/A,
42537680,POST,N/A,
42538263,POST,N/A,
42538544,POST,N/A,
44499531,TRO,N/A,
44500814,TRO,N/A,
44500947,TRO,N/A,
44502733,TRO,N/A,
3001951,ULS,N/A,
3002549,ULS,N/A,
3026620,ULS,N/A,
3028281,ULS,N/A,
3031159,ULS,N/A,
3046853,ULS,N/A,
3049229,ULS,N/A,
3050414,ULS,N/A,
3657421,ULS,N/A,
4137949,ULS,N/A,
4170107,ULS,N/A,
4237338,ULS,N/A,
4324607,ULS,N/A,
4335250,ULS,N/A,
36713271,ULS,N/A,
36713272,ULS,N/A,
37397735,ULS,N/A,
40486918,ULS,N/A,
40487413,ULS,N/A,
40488298,ULS,N/A,
40490322,ULS,N/A,
40492794,ULS,N/A,
42535246,ULS,N/A,
42535553,ULS,N/A,
42535558,ULS,N/A,
42535559,ULS,N/A,
42690777,ULS,N/A,
42742301,ULS,N/A,
42742312,ULS,N/A,
42742323,ULS,N/A,
42742355,ULS,N/A,
42742559,ULS,N/A,
42742561,ULS,N/A,
42742564,ULS,N/A,
43527945,ULS,N/A,
44513791,ULS,N/A,
44513799,ULS,N/A,
44513803,ULS,N/A,
44513812,ULS,N/A,
44513816,ULS,N/A,
44790189,ULS,N/A,
44790204,ULS,N/A,
44790206,ULS,N/A,
44790222,ULS,N/A,
44790237,ULS,N/A,
44790240,ULS,N/A,
44790242,ULS,N/A,
44790261,ULS,N/A,
44790279,ULS,N/A,
44807918,ULS,N/A,
44807919,ULS,N/A,
44810005,ULS,N/A,
45765925,ULS,N/A,
45773218,ULS,N/A,
46271899,ULS,N/A,
4014769,UP,N/A,
4250175,UP,N/A,
37392365,UP,N/A,
37392366,UP,N/A,
443020,POST,N/A,
3657563,PCOMP,N/A,
4033200,POST,N/A,
4142581,PCOMP,N/A,
4172307,POST,N/A,
4198125,PCOMP,N/A,
4209094,POST,N/A,
4252401,POST,N/A,
4291447,POST,N/A,
4298866,POST,N/A,
4327745,PCOMP,N/A,
35622939,POST,N/A,
35625971,PCOMP,N/A,
37017322,PCONF,N/A,
37109810,PCOMP,N/A,
43021054,PCONF,N/A,
43021951,PCONF,N/A,
43021952,PCONF,N/A,
4077736,LDEL,N/A,
4087113,PCOMP,N/A,
4091293,UP,N/A,
44088681,CONTRA,N/A,
44088682,CONTRA,N/A,
44088683,CONTRA,N/A,
44088684,CONTRA,N/A,
44088685,CONTRA,N/A,
44088686,CONTRA,N/A,
44088687,CONTRA,N/A,
44088688,CONTRA,N/A,
44088803,CONTRA,N/A,
44089342,CONTRA,N/A,
44089343,CONTRA,N/A,
44089345,CONTRA,N/A,
44089346,CONTRA,N/A,
44089347,CONTRA,N/A,
44089348,CONTRA,N/A,
44089349,CONTRA,N/A,
44089351,CONTRA,N/A,
44089352,CONTRA,N/A,
44089354,CONTRA,N/A,
44089423,CONTRA,N/A,
44089648,CONTRA,N/A,
44089649,CONTRA,N/A,
44092998,CONTRA,N/A,
44092999,CONTRA,N/A,
44093000,CONTRA,N/A,
44093001,CONTRA,N/A,
44093002,CONTRA,N/A,
44093383,CONTRA,N/A,
44093385,CONTRA,N/A,
44093388,CONTRA,N/A,
44093390,CONTRA,N/A,
44093393,CONTRA,N/A,
44093394,CONTRA,N/A,
44093567,CONTRA,N/A,
44093595,CONTRA,N/A,
44094665,CONTRA,N/A,
44095624,CONTRA,N/A,
44095639,CONTRA,N/A,
44095696,CONTRA,N/A,
44095910,CONTRA,N/A,
44095912,CONTRA,N/A,
44095913,CONTRA,N/A,
44095915,CONTRA,N/A,
44095916,CONTRA,N/A,
44095917,CONTRA,N/A,
44096036,CONTRA,N/A,
44096037,CONTRA,N/A,
44096056,CONTRA,N/A,
44097167,CONTRA,N/A,
44097364,CONTRA,N/A,
44097366,CONTRA,N/A,
44097367,CONTRA,N/A,
44099008,CONTRA,N/A,
44099009,CONTRA,N/A,
44099010,CONTRA,N/A,
44099086,CONTRA,N/A,
44099087,CONTRA,N/A,
44099435,CONTRA,N/A,
44099436,CONTRA,N/A,
44099437,CONTRA,N/A,
44099438,CONTRA,N/A,
44099440,CONTRA,N/A,
44099441,CONTRA,N/A,
44099442,CONTRA,N/A,
44099446,CONTRA,N/A,
44099447,CONTRA,N/A,
44099639,CONTRA,N/A,
44099660,CONTRA,N/A,
44099661,CONTRA,N/A,
44101494,CONTRA,N/A,
44101684,CONTRA,N/A,
